"","original","dir","uuid","new","old_path","new_path"
"1","blind","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","75d9afba-1700-11ec-8145-07301a8737e4","75d9afba-1700-11ec-8145-07301a8737e4.","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/blind","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/75d9afba-1700-11ec-8145-07301a8737e4."
"2","ER_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","9aa2a8e6-596f-46c9-a434-dac749b0f549","9aa2a8e6-596f-46c9-a434-dac749b0f549.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/9aa2a8e6-596f-46c9-a434-dac749b0f549.tif"
"3","ER_C10_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","e7133b2a-8396-4499-824b-be1ac161f2fc","e7133b2a-8396-4499-824b-be1ac161f2fc.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C10_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/e7133b2a-8396-4499-824b-be1ac161f2fc.tif"
"4","ER_C2_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","5f57c5a1-cd8d-4861-90ba-3e778829a9f7","5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C2_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/5f57c5a1-cd8d-4861-90ba-3e778829a9f7.tif"
"5","ER_C3_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","723b3b92-f242-4ec0-8cb9-38fbcffe6ec7","723b3b92-f242-4ec0-8cb9-38fbcffe6ec7.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C3_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/723b3b92-f242-4ec0-8cb9-38fbcffe6ec7.tif"
"6","ER_C4_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","4ed59175-25a1-4f74-a6dc-954eddc80c4b","4ed59175-25a1-4f74-a6dc-954eddc80c4b.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C4_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/4ed59175-25a1-4f74-a6dc-954eddc80c4b.tif"
"7","ER_C6_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","81e29521-4a78-49d4-97c4-f17e01f68f08","81e29521-4a78-49d4-97c4-f17e01f68f08.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C6_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/81e29521-4a78-49d4-97c4-f17e01f68f08.tif"
"8","ER_C7_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","94b4edc5-9f6a-40b6-9d24-37c25d81b163","94b4edc5-9f6a-40b6-9d24-37c25d81b163.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C7_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/94b4edc5-9f6a-40b6-9d24-37c25d81b163.tif"
"9","ER_C8_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","1f9036ef-c34f-4a44-accc-530ce42d0683","1f9036ef-c34f-4a44-accc-530ce42d0683.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C8_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/1f9036ef-c34f-4a44-accc-530ce42d0683.tif"
"10","ER_C9_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","81e67d7a-ea2d-4d72-86bb-e9341365af5b","81e67d7a-ea2d-4d72-86bb-e9341365af5b.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/ER_C9_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/81e67d7a-ea2d-4d72-86bb-e9341365af5b.tif"
"11","FFAT_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections","ad7d9978-7248-4c30-a4bd-39effa32fc54","ad7d9978-7248-4c30-a4bd-39effa32fc54.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections/FFAT_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC81_dendrites\GFP_max_projections\dendrite_sections\blind/ad7d9978-7248-4c30-a4bd-39effa32fc54.tif"
