"","original","dir","uuid","new","old_path","new_path"
"1","blind","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","93b4563e-1700-11ec-8145-07301a8737e4","93b4563e-1700-11ec-8145-07301a8737e4.","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/blind","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/93b4563e-1700-11ec-8145-07301a8737e4."
"2","ER_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","39ea04dd-c0f4-4a6d-bd40-d51ec30b11b2","39ea04dd-c0f4-4a6d-bd40-d51ec30b11b2.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/39ea04dd-c0f4-4a6d-bd40-d51ec30b11b2.tif"
"3","ER_C10_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","93048acd-7c05-4af4-96a6-7b52ebc646ec","93048acd-7c05-4af4-96a6-7b52ebc646ec.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C10_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/93048acd-7c05-4af4-96a6-7b52ebc646ec.tif"
"4","ER_C2_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","e944a51e-0c4c-411f-86e3-22d2477e0a69","e944a51e-0c4c-411f-86e3-22d2477e0a69.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C2_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/e944a51e-0c4c-411f-86e3-22d2477e0a69.tif"
"5","ER_C3_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","91073b3b-d7cb-4ad1-8da8-096bf70cc87e","91073b3b-d7cb-4ad1-8da8-096bf70cc87e.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C3_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/91073b3b-d7cb-4ad1-8da8-096bf70cc87e.tif"
"6","ER_C4_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","60295316-3028-4113-8802-c53c519acef0","60295316-3028-4113-8802-c53c519acef0.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C4_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/60295316-3028-4113-8802-c53c519acef0.tif"
"7","ER_C5_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","806a2b6b-509f-40f0-95ed-909956c4f1b8","806a2b6b-509f-40f0-95ed-909956c4f1b8.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C5_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/806a2b6b-509f-40f0-95ed-909956c4f1b8.tif"
"8","ER_C6_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","96bc7f93-07ae-407b-aa36-4c09492adf5a","96bc7f93-07ae-407b-aa36-4c09492adf5a.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C6_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/96bc7f93-07ae-407b-aa36-4c09492adf5a.tif"
"9","ER_C7_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","591b87de-83ef-4b31-8303-a2e14a7fce29","591b87de-83ef-4b31-8303-a2e14a7fce29.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C7_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/591b87de-83ef-4b31-8303-a2e14a7fce29.tif"
"10","ER_C8_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","2cd871ee-eff8-472d-bc58-58e3dca06605","2cd871ee-eff8-472d-bc58-58e3dca06605.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C8_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/2cd871ee-eff8-472d-bc58-58e3dca06605.tif"
"11","ER_C9_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","0f40ce64-f4a6-4d28-8cd9-d088499ea589","0f40ce64-f4a6-4d28-8cd9-d088499ea589.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/ER_C9_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/0f40ce64-f4a6-4d28-8cd9-d088499ea589.tif"
"12","FFAT_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","7db2f70e-5ee9-4ada-b884-dfca0eab1e7f","7db2f70e-5ee9-4ada-b884-dfca0eab1e7f.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/FFAT_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/7db2f70e-5ee9-4ada-b884-dfca0eab1e7f.tif"
"13","FFAT_C10_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","14351929-6318-4938-ad8f-3f76942420cf","14351929-6318-4938-ad8f-3f76942420cf.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/FFAT_C10_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/14351929-6318-4938-ad8f-3f76942420cf.tif"
"14","FFAT_C2_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections","b4629d9f-edc6-4fdb-abcc-68e2b1162e51","b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections/FFAT_C2_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC82_dendrites\GFP_max_projections\dendrite_sections\blind/b4629d9f-edc6-4fdb-abcc-68e2b1162e51.tif"
