"","original","dir","uuid","new","old_path","new_path"
"1","blind","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","261e8e40-2dc2-11ec-b787-bbba5dc9967c","261e8e40-2dc2-11ec-b787-bbba5dc9967c.","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/blind","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/261e8e40-2dc2-11ec-b787-bbba5dc9967c."
"2","ER_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc","f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C1_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif"
"3","ER_C10_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","7c4877a8-91dd-42f5-ac9e-a591b8bee437","7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C10_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif"
"4","ER_C2_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","c114896d-b823-4c89-9823-bfb0c0baed05","c114896d-b823-4c89-9823-bfb0c0baed05.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C2_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/c114896d-b823-4c89-9823-bfb0c0baed05.tif"
"5","ER_C3_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","669caa68-b200-4a3c-a1d7-a7389729faa9","669caa68-b200-4a3c-a1d7-a7389729faa9.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C3_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/669caa68-b200-4a3c-a1d7-a7389729faa9.tif"
"6","ER_C4_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","894d13e3-76b6-4bf3-b8b6-75647cf9f0b0","894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C4_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif"
"7","ER_C5_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","ac96e8e8-7c0c-449a-867a-28dadca7e2ac","ac96e8e8-7c0c-449a-867a-28dadca7e2ac.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C5_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/ac96e8e8-7c0c-449a-867a-28dadca7e2ac.tif"
"8","ER_C6_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","db85395a-9d99-40d4-be5c-b716280de14a","db85395a-9d99-40d4-be5c-b716280de14a.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C6_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/db85395a-9d99-40d4-be5c-b716280de14a.tif"
"9","ER_C7_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","ceaef4e2-9875-4c24-a2e1-4212ed6b1593","ceaef4e2-9875-4c24-a2e1-4212ed6b1593.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C7_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/ceaef4e2-9875-4c24-a2e1-4212ed6b1593.tif"
"10","ER_C8_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections","6482b149-a2c0-49ef-b9cc-1f0f48ee2d89","6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections/ER_C8_ch01.tif_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC83_dendrites\GFP_max_projections\dendrite_sections\blind/6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif"
